A,B,C,D,E,F,Z
3.699881482,8.669366562,5.002781224,2.264244734,7.586784794,8.109216677,1
4.109261955,3.300984537,7.302780328,5.937086809,8.004385252,5.264399629,6
6.884911712,5.857273345,1.798362,3.136823293,0.161301988,5.028356951,1
6.020436779,1.79911976,3.388971199,1.682359571,5.259732317,6.175686104,1
7.985226631,1.329788561,4.022370371,2.129916715,8.163991754,1.081911929,1
3.20385191,9.64791989,2.803613275,2.628054011,7.482629755,5.237615032,2
5.923464537,3.077810826,2.222504381,6.154805951,1.941105248,2.621258545,6
8.015956834,6.116430746,0.461548431,7.184865349,2.623721443,8.841399117,6
2.116872951,1.884710844,8.675065986,0.447696175,8.807492036,9.050694277,1
6.712891004,0.91264248,8.049386906,7.293920156,6.036758183,7.751613319,6
0.827406019,9.989527192,5.570806675,2.369952348,5.762671713,5.417660325,2
7.907120122,3.38360186,7.471483687,2.077946737,4.863007273,9.237924028,1
7.235544639,2.454614634,4.667320576,9.396337232,3.014647556,2.104627441,6
6.654026471,4.781347264,7.814471867,2.150073428,6.562246716,8.272542128,1
8.513611896,4.657759712,3.480079593,4.369190789,7.480643319,8.527753603,3
0.605994157,2.275119339,2.407162133,4.778497205,6.847203305,0.204612009,3
9.363746469,3.192297748,2.413942959,0.828960926,8.867102827,8.100581578,1
3.231407293,7.634846484,1.197277145,0.759568873,4.698341243,2.061633709,1
9.294601677,2.613233097,2.526618876,5.926807593,8.160133154,5.734577523,6
4.086064596,7.830631646,7.37040731,5.639191373,2.826393258,5.364369076,5
4.521396916,6.244097804,3.084687923,9.155386565,3.855719658,4.101624362,6
0.453243599,3.615186229,2.990941056,0.859294139,5.4296567,5.819623214,1
1.197045465,3.747059232,2.39766521,1.153204634,1.393222658,5.28652214,1
6.889887378,3.170333016,8.698049596,1.773286109,9.314060858,3.218257745,1
6.368263263,9.74296099,3.749712249,3.935620923,2.405367815,0.277835088,2
6.306393349,6.386214106,7.347425518,1.349282403,3.622738766,4.089498989,1
7.983755763,2.913847549,8.382155002,8.279800211,8.895785097,6.001402209,6
2.684322823,4.922985249,1.464861144,3.401961144,8.612954349,0.211840106,2
0.200915598,1.060512656,8.549370324,6.768735722,4.983949871,6.195555901,6
6.836385242,6.651233444,2.261400645,3.788484394,8.26747747,4.590393414,2
4.586703442,2.241654119,6.000663181,5.625084161,9.38577758,6.625513647,5
0.573615769,9.546797677,1.664744137,3.897923939,5.790944243,5.349471178,3
7.044705374,0.309664273,3.564377693,6.303096801,4.55986514,2.791197191,6
5.095459018,7.296721446,4.520044258,5.47607653,7.107941338,2.201421272,5
4.054956978,7.594622465,2.639295881,4.01428777,9.504870449,2.589412064,3
7.615710686,8.603335457,7.272401437,2.432805025,5.891220282,6.514483162,1
0.933245154,2.545302038,5.251091694,4.728255198,8.861999823,4.437500042,4
6.402472701,3.24453263,5.756612597,1.804541739,1.708669756,8.248518765,1
2.816552259,7.564491789,2.790179611,5.803472456,2.394984484,1.989396121,6
1.250262351,0.361583658,3.051834569,1.774162265,6.151287069,3.081064924,1
7.630057842,3.894359953,8.567452757,0.276068031,1.041602097,3.578033691,1
0.979441549,3.272121129,1.364535908,6.558253014,2.59043889,2.921068274,6
3.084406275,3.822558407,3.595608439,7.307703044,3.43064911,6.736557231,6
3.221262446,9.44591296,0.773241496,1.591328364,2.897424303,5.459354463,1
7.673382277,4.33535609,3.987197612,4.871294317,0.733467738,8.91221712,3
3.349500142,1.304302818,6.598597989,3.575607575,1.464054432,3.667797044,2
1.738073802,5.079538261,9.281763166,3.441795557,1.144514588,4.166814541,2
9.424810144,7.379594436,4.87746925,5.479381431,5.922371642,3.716041894,5
2.296244251,3.890610751,3.500206858,1.355731918,2.963275047,3.14539157,1
8.452861018,5.618814145,0.191187199,4.343263571,6.414488859,7.65481832,3
2.339718603,8.003978231,1.216984161,9.321908417,1.075739791,0.763570234,6
0.786676451,6.920653863,8.905927364,7.119768247,3.285654741,3.61117919,6
6.583583566,8.034907062,7.503749665,3.266209412,3.928409614,2.587323088,2
4.447041761,7.710244534,5.685819166,1.007779749,3.686872452,5.46218391,1
5.09090202,4.177830286,5.294642959,3.052952932,2.897186573,1.800513541,1
6.285234808,9.25450629,3.08434601,6.788000722,3.774272723,5.016856765,6
0.123933871,7.874003011,1.057344842,2.419384217,8.840513641,8.035418972,2
1.540218089,8.886160469,8.133843144,5.548484744,3.971296813,3.888093184,5
6.503800529,0.257293625,8.777923169,5.029816625,6.937777533,4.806390169,4
9.260090443,3.373933724,1.631369927,9.70639284,6.740654561,6.358553133,6
7.573622138,8.273743897,0.038073633,7.252265258,0.015064012,3.711107955,6
5.794266284,4.690542065,3.180854496,7.621701355,7.185582927,8.238436249,6
6.976238068,6.504310916,3.560376028,4.38770289,5.9948238,0.525244641,3
8.014367403,0.651120094,2.55030311,4.542426055,4.61071458,3.063814673,3
9.773523956,5.01711673,2.809775285,4.127523548,7.411898977,7.546993512,3
4.871944236,3.725172911,9.150015244,0.934878723,3.491936939,2.877299282,1
5.499406019,6.306407218,7.800657713,8.082090767,9.352398611,8.046529517,6
8.768791013,8.084238487,9.724356845,2.415777803,0.028849616,9.566432965,1
0.56070699,6.163480207,3.850088825,7.509311561,5.412669396,0.495723027,6
3.098877263,9.909279764,8.093728148,0.458313846,2.441523716,8.179026191,1
6.512855967,1.572486425,5.699284596,1.581571081,5.640006767,5.84912965,1
8.592020544,2.169463686,9.654606602,1.500033643,0.165315068,7.033420741,1
4.628181364,3.126361758,3.824684686,0.451882902,9.763316174,4.619614475,1
6.373803801,1.545884401,6.464341482,9.721555144,3.280220296,1.88318597,6
0.916059517,2.209958461,6.030186936,0.546355932,7.319432002,7.693949127,1
9.790605357,3.496264328,0.647432018,8.821644911,9.048833598,6.579907085,6
5.179522056,8.715836179,4.370576709,1.216339277,7.494407382,5.183790653,1
8.684784099,6.075499865,6.442599414,0.282078831,0.586200646,6.997926985,1
7.468892885,8.79033237,9.320507939,7.546846086,0.831603564,1.050213861,6
4.303379586,9.472453375,2.7907312,2.232162691,9.419087957,3.621835591,2
9.224320676,0.417537897,9.350630595,6.192400864,6.058547895,6.006044561,6
1.548854391,0.185206192,5.08154828,4.725869925,9.491659805,4.161540022,4
5.790991468,5.770997699,8.861030834,9.032829476,2.497802315,1.209094658,6
5.714473736,1.992521132,7.452625548,1.217080535,3.352349378,0.851247355,1
3.252512646,0.941096777,5.051360192,4.719538236,3.292379075,4.862995388,3
6.614260788,1.313670537,3.611913885,8.008786705,5.843942982,2.866490996,6
7.997573372,1.809844957,1.031122129,4.12935362,8.800279745,4.592637618,3
2.772917574,5.407832001,1.18377469,5.991148763,9.621635543,9.396495152,6
0.503150006,3.842062743,0.959788826,4.302746387,1.951400745,1.153647949,3
1.923274493,5.468080523,8.349387292,4.127435493,1.643659527,0.521277857,2
7.937566501,6.032504933,0.422905823,9.015129357,2.547685338,1.528687066,6
9.403845588,4.190781323,3.905575623,4.371435652,9.436119898,0.940874561,3
4.592544168,9.526118888,1.408322307,0.414995474,6.672150406,6.154051555,1
0.58282045,2.125883442,5.413523978,0.851748392,4.659040815,7.932010914,1
8.715834878,6.053814435,4.019619901,2.727836276,2.761365667,3.302144633,1
5.410571418,5.621282678,8.014948028,8.981411116,3.540410867,9.715370475,6
7.784754505,7.275897704,0.720112605,9.485040848,9.565616488,9.723728784,6
2.476489262,9.889831236,2.443394981,3.706088857,9.911556131,7.092945719,3
7.955981044,6.051619644,8.871080811,6.901290268,8.719827131,4.563754667,6
2.981571987,4.265448047,8.329617362,8.279266472,0.401741741,7.516009625,6
3.60778673,3.945861017,3.713364905,2.857307454,1.613994075,4.973939493,1
5.008532797,9.286244835,4.088890632,6.485653336,2.218370768,8.502769028,6
3.746117298,6.935715774,5.969927804,6.673853225,6.788343822,1.740212871,6
6.443499125,8.701032288,5.903655482,3.79102518,3.750975913,8.717078443,2
8.572632265,7.870371324,5.663243954,2.513166686,9.291230532,7.765230601,2
0.364052856,3.341673234,9.485775432,8.670704958,9.604484899,5.699582529,6
1.34039806,0.743154452,9.775552703,2.307750149,0.686305955,8.716966787,1
6.492750761,2.742461999,5.14901239,7.734454546,4.573770216,0.189123474,6
6.266837443,2.917608411,7.785509776,2.972071781,3.513867617,9.141869483,1
5.377413315,1.374798848,2.125018984,3.662851323,3.306437799,8.73021629,2
6.524368612,0.600883017,5.843290508,1.601132889,0.88395153,8.413501114,1
0.759046392,8.22401868,5.130471149,2.937619498,9.486515322,4.301618502,2
4.927758852,4.693176624,1.519809354,2.381382605,3.259345994,5.703578478,1
5.302093104,4.762210871,0.33215452,3.285718062,8.41539142,1.431572929,2
2.448175502,7.580675101,1.752174507,1.558304234,5.07798092,4.823613399,1
0.807573429,8.790592245,4.924533247,4.523361493,4.400546077,7.896063917,3
3.937338503,6.046647222,6.241096254,6.196364191,0.770675362,2.916544773,6
7.094750734,8.733519725,7.733878582,2.707253482,6.152573727,3.897574692,2
3.637591447,0.257065783,2.753873098,2.943752338,5.400813095,1.525848371,1
3.695752301,7.31987605,1.851661478,4.306639875,5.180891502,7.290540941,3
2.283113713,7.379403016,3.2027178,9.871018953,5.419025567,4.907160628,6
0.578264971,7.45973795,2.241552184,8.816123685,7.687643424,6.904043207,6
8.390186839,5.611105464,9.247218864,5.762417952,2.222711336,8.446672311,5
9.828374829,6.568673584,0.898013114,7.143205327,1.172235227,7.328359055,6
5.138695393,7.881398675,7.791037681,5.51451264,1.163012464,2.592161717,5
8.543599551,9.826523985,2.802462684,3.948593925,1.376574479,2.114132534,2
4.495317228,4.104986757,6.018348448,9.136786395,5.123644751,8.458192861,6
7.281865107,6.623218086,9.139148623,5.836812523,9.678119372,0.304875751,6
5.791445741,6.548864843,2.2655132,4.685155034,5.385967399,9.99391689,3
6.226904035,6.001133984,8.31005869,5.522537072,7.621080329,9.18651045,5
1.52217014,4.072690717,6.615451564,5.580199311,5.51789915,1.348209062,5
6.229087641,1.828028567,5.255229035,2.314643547,7.638662624,5.566653604,1
7.094551904,4.949525797,6.668481587,8.202257883,5.701155062,3.647807993,6
5.976573466,6.986113135,9.706454294,3.048478106,9.62596815,2.225221328,2
8.551524361,6.616632427,4.838027933,6.336193679,7.236094113,8.887518952,6
5.496312428,2.463447078,2.698634796,8.463591426,0.350970756,5.159305384,6
5.307099978,1.803962697,7.799712754,8.979625294,4.305866395,0.76534427,6
8.736009583,6.852661893,8.831997939,5.249614179,6.97599623,9.529193579,5
6.218773416,8.781140624,8.643901134,0.035523966,2.368375362,7.199513162,1
6.908268312,2.040306859,8.063095703,9.225394333,4.726199134,0.587649718,6
3.704396719,4.414820054,3.712967224,4.106115776,2.6614522,4.455866925,2
8.021853996,7.884636679,2.512745578,4.213404574,4.341478178,1.798644266,3
8.520916333,1.05218059,5.302274484,6.417412118,1.60691492,6.580187791,6
3.796412434,5.934375783,0.653788353,2.596508634,5.34767632,9.17145495,1
4.589580683,2.93417304,5.553208757,6.038401299,3.770815423,8.345028341,6
2.816655052,2.665165499,6.161038492,2.204840326,2.060710111,4.14005896,1
3.12249349,5.229805681,0.970104461,8.396140966,6.04696774,1.719090294,6
9.767561125,3.94431172,5.706103588,2.194117994,6.371312005,7.695207375,1
5.44802563,8.411450843,4.841989994,1.904429788,1.989560745,2.451554996,1
7.637270685,6.731919372,9.422719109,4.973870511,4.810001225,9.503072608,4
2.576669704,7.418100588,3.077910079,7.23697252,9.127031894,4.510340019,6
7.66880592,2.363957923,4.831927082,4.82467419,4.37829557,6.224796268,3
5.018418906,1.470916693,9.746512567,1.205039735,0.83822972,3.812888057,1
5.56624339,8.090046222,9.773312901,0.677526601,4.224219127,4.811082133,1
3.163251904,5.78450944,3.629223813,2.665204637,9.840307002,9.727164002,2
7.917487234,5.267920916,9.66310841,2.82522434,7.819359781,1.343109505,2
8.864512585,6.535399427,1.052534423,1.449844895,9.105263368,0.501076006,1
4.705094118,0.14663689,2.773333731,1.948301312,2.377944023,2.322523927,1
7.140555709,3.457132587,4.167227428,4.98139821,6.112621165,4.812662005,4
2.995227681,3.714040515,8.163284897,8.200944179,4.200232183,6.179866785,6
3.995813541,7.983318651,5.921561584,9.142162085,6.647091964,5.355886838,6
4.109230739,0.917901218,8.388401445,9.810117301,0.077959646,6.07413541,6
8.331916996,3.105984762,4.608106775,6.020542487,7.152059571,2.522622357,6
5.269699513,5.719815278,2.732758806,5.5059218,2.274360366,9.336105848,5
0.528614245,4.537764559,7.836252688,7.316030497,2.162374131,6.156506184,6
2.141267709,2.786662674,1.925699178,5.15100127,0.67990587,6.515723102,4
6.378100653,7.892277338,7.68615928,3.534320315,9.165784894,6.6113547,2
8.005376033,5.098339957,5.146292878,2.412817403,5.008568539,4.124057401,1
2.914886261,1.669512529,0.203938242,7.878569835,4.267235001,5.392978538,6
4.905825915,3.304173967,2.78945784,8.113426018,6.258025752,9.968457198,6
2.162055953,3.826730491,7.468758899,0.784343929,4.334569347,9.138763894,1
8.3236454,1.330737248,0.403281316,1.727968299,6.119073,6.156875741,1
5.054803295,1.618173365,4.796226834,9.410303038,3.438080988,6.925429502,6
0.602308129,0.381045394,3.875913983,8.075901507,1.546383377,6.705498463,6
7.653036764,3.06376984,5.259322871,5.878384198,3.866849187,0.622943325,6
1.651251122,3.747858612,8.913208051,7.36344307,6.304182892,4.346947481,6
2.671476234,7.779953847,0.565597238,8.651465307,1.35452944,8.726243086,6
4.94180943,9.218503949,6.459964599,7.414000271,2.499226171,8.08303203,6
1.900477519,4.306887012,5.21840045,6.284807545,9.802330214,7.795305751,6
8.708354077,5.295632731,8.449191466,1.99986318,6.05012929,7.484659224,1
1.469749204,5.146108428,1.354370632,7.84194547,9.353770879,2.775489326,6
4.055732788,6.966449963,9.063761036,1.030421279,6.405484751,0.585363456,1
4.254861823,3.952875022,6.938287299,7.54409811,6.651892346,8.643956355,6
2.323883348,0.383626749,8.593058877,6.971326128,5.171243322,1.482125228,6
9.482823672,4.29834639,0.719793467,4.782108555,9.646658951,5.5302674,4
0.583863725,8.048854779,0.357136439,0.486925219,3.623482408,9.117178144,1
2.291571803,1.318820618,5.531435791,0.53933465,8.970056012,3.776790918,1
9.226713731,3.558133336,0.284037845,8.180394818,5.946113739,0.182721696,6
5.705141154,1.552111478,9.48703738,3.742674381,1.569165816,3.312354441,2
3.758120242,9.06868931,5.501128925,4.289315265,9.863371853,8.561359593,3
6.55366956,5.996526126,8.590049257,1.595840679,4.201538793,3.703893337,1
4.727138916,1.906436932,5.343546981,7.620214711,9.037319875,5.110180216,6
9.792860959,7.47856131,3.442279616,5.29893665,4.785630656,6.44378458,5
3.322639436,3.051266588,8.08506375,8.057254869,7.642212766,4.825473955,6
8.833406804,4.617236908,6.561885284,4.367428968,9.342495079,3.193766425,3
6.063524464,2.217008651,9.950811328,2.311867023,2.951644291,8.68919635,1
7.653570367,0.981824315,3.762906069,3.44360136,9.666911915,3.775098079,2
5.934477585,0.925542541,3.5545231,6.469070738,6.782063028,0.316264652,6
2.64359504,7.588205206,5.737808226,2.083496851,3.732728872,3.783967058,1
8.99795171,4.688897644,2.326836605,4.856636257,9.834484502,6.242726801,4
4.790786303,6.956317069,3.364674172,5.487386228,5.428831079,4.396553979,5
3.945304123,4.6104511,0.337364158,3.068876451,2.663261111,9.933671827,1
8.55550869,3.657831162,4.938787738,9.100821516,7.925680056,0.432281743,6
3.299026074,4.734387056,2.337992529,8.445876167,8.1158688,2.905243577,6
6.928500339,0.519179187,1.42602535,1.348918227,7.84204689,1.908278389,1
8.777627015,5.899563915,7.76535316,0.452850332,3.418435661,3.863013692,1
4.03630973,4.517509059,2.242413183,6.053315199,6.308026879,8.144496578,6
0.802418599,4.43363967,1.553791163,0.797293417,7.460778907,8.920309198,1
8.505567629,8.106332219,4.815768646,8.459045609,4.873741974,5.756390053,6
3.670230118,5.025028322,3.175349098,4.768885683,2.392382947,8.676898414,3
1.260941387,3.596532704,1.75723332,6.895992398,1.025870482,0.5073651,6
8.093565644,5.112828162,6.098256891,9.754344198,5.664215308,0.811562388,6
4.096204319,0.549967079,3.468863092,1.333361384,3.401371144,8.890238448,1
2.490427033,3.947440789,4.796593474,1.445733305,3.264597255,2.006694391,1
9.174234939,3.517975637,7.546829247,5.709737612,3.23990394,2.943601869,5
3.143938016,7.95709142,0.977195267,2.291550729,8.428368219,5.067919388,1
6.170707381,2.675075093,9.077793787,3.134972662,7.539630908,2.103248107,2
2.757048003,6.735357334,3.248173133,6.084512199,8.789214232,9.193773157,6
2.250497149,5.604332566,6.443005834,3.967389967,4.542516971,7.520623506,2
6.374735017,7.213439831,1.041146425,0.175028123,6.774512783,8.544649279,1
4.071449844,9.540330984,7.91054078,5.471611079,0.635904363,4.109207086,5
0.814665081,2.555303566,1.50364472,0.120240111,6.231717268,7.137414044,1
6.285576221,4.496843679,6.000018246,3.965500724,8.838058009,9.60023716,3
1.402933447,8.670666886,4.288917732,9.322463387,9.676507053,8.101764417,6
8.8998821,8.94874599,7.285181413,0.646886162,3.845271289,6.879866758,1
2.46727327,0.223080033,4.663873664,4.782706533,2.587490543,1.876047978,3
7.955271325,2.314885234,8.76885394,6.682831817,3.854209726,9.522483189,6
3.406416045,9.04060064,9.028936401,6.992609776,6.231883898,6.107984771,6
7.658403273,2.935762223,7.452747047,6.350994288,0.273715736,2.364415231,6
9.107892964,0.699049208,4.138367797,9.517617768,8.639851679,3.174739327,6
3.245512884,9.551635972,9.611519616,6.336666894,3.416867626,8.574308024,6
2.213775024,4.952027637,4.331474228,9.118194794,4.033182618,1.339563133,6
8.104519058,7.126202709,8.695095093,6.805569566,8.515406644,6.857595667,6
4.91254631,5.332329593,6.438213837,7.539993915,8.197286057,0.452485999,6
3.499781178,0.120357333,4.079485433,2.173738292,3.17761058,0.311668485,1
9.871788708,3.747460986,5.021926016,5.465489601,0.364340479,6.766338334,5
5.317746123,5.849342857,5.041931465,1.393779224,8.101445539,3.528986256,1
5.289963619,0.812508596,7.363406689,6.288981396,8.298796189,9.595513272,6
2.596947372,4.01023832,7.212732924,2.658798719,0.327670935,3.867130327,1
4.77421701,4.692485886,6.677660449,8.096906913,0.538688256,1.680308495,6
6.842926009,2.910853567,4.134976836,9.977275084,2.501301978,1.326374176,6
4.873734003,8.945794348,5.848147017,7.677741371,8.298506147,7.193029303,6
0.530769623,7.837678547,8.522835268,8.141008532,0.051488525,2.186712889,6
0.724486641,8.147851104,0.338975424,3.599715322,7.927100447,4.197074065,2
2.775818515,4.201906415,3.067419779,8.892337638,4.976649948,1.203625389,6
4.427571753,9.957093497,6.942119143,5.993490754,3.681652819,3.007357918,6
0.212375552,0.345285164,2.726258796,5.854893562,1.131297743,4.485364114,5
